Engine Speed (High Res)(rpm),Throttle Position(%),Manifold Absolute Pressure(kpa),Spark Advance(deg),MAF Airflow(g/s),Left Block Learn Trim,Right Block Learn Trim,Left Integrator Counts,Right Integrator Counts,Left+Right Block Learn Trim,Left+Right Integrator,Left Oxygen Sensor Volts(mv),Right Oxygen Sensor Volts(mv),Closed Loop Enable,Power Enrichment Active,Block Learn Mode Enable,Idle Air Controller Position,Idle Target RPM(rpm),Intake Air Temperature(c),Coolant Temperature(c),Knock Retard(deg),Knock Counts,Vehicle Speed(mph),ECM Input Voltage(v),Fan 1 Enabled,Fan 2 Enabled,Charcoal Canister Purge Enable,Air Pump Enabled,Air Conditioning Enabled,Block Learn Mode Cell,Left Injector Pulsewidth,Right Injector Pulsewidth,Barometric Pressure(kpa),Transmission Selected Gear,Shift Position PARK/NEUTRAL,TCC Enable,EGR Duty Cycle(%)
641,0.0,36.6,27,6.84,131,124,128,132,127,130,111,178,ON,OFF,ON,46,650,104.4,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,16,3.40,3.28,102,1,ON,OFF,0.0
649,0.0,36.2,27,6.53,131,124,128,132,127,130,80,98,ON,OFF,ON,46,650,104.4,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,16,3.43,3.31,102,1,ON,OFF,0.0
669,0.0,36.2,26,6.75,131,124,128,132,127,130,84,98,ON,OFF,ON,46,650,104.4,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,16,3.33,3.22,102,1,ON,OFF,0.0
655,0.0,35.8,27,6.65,131,124,128,132,127,130,111,186,ON,OFF,ON,46,650,104.4,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,16,3.27,3.16,102,1,ON,OFF,0.0
648,0.0,35.8,27,6.88,131,124,128,130,127,129,129,617,ON,OFF,ON,46,650,104.4,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,16,3.39,3.19,102,1,ON,OFF,0.0
644,0.0,36.2,28,6.82,131,124,128,130,127,129,155,688,ON,OFF,ON,46,650,104.4,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,16,3.40,3.22,102,1,ON,OFF,0.0
664,0.0,36.2,26,6.91,131,124,129,130,127,129,218,546,ON,OFF,ON,46,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,16,3.37,3.22,102,1,ON,OFF,0.0
670,0.0,36.6,25,6.84,131,124,127,132,127,129,577,209,ON,OFF,ON,46,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,16,3.36,3.22,102,1,ON,OFF,0.0
673,0.0,37.3,25,7.19,131,124,127,132,127,129,710,133,ON,OFF,ON,46,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,16,3.37,3.25,102,1,ON,OFF,0.0
690,0.8,38.8,25,8.24,131,124,129,132,127,130,377,84,ON,OFF,ON,46,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,16,3.75,3.74,102,1,ON,OFF,0.0
771,1.2,39.1,23,9.00,131,124,129,132,127,130,67,84,ON,OFF,ON,46,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,16,4.00,3.81,102,1,ON,OFF,0.0
866,1.2,38.0,23,9.25,131,124,129,132,127,130,49,107,ON,OFF,ON,46,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,16,3.80,3.72,102,1,ON,OFF,0.0
910,1.2,35.4,24,9.30,131,124,129,132,127,130,115,107,ON,OFF,ON,46,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,16,3.48,3.33,102,1,ON,OFF,0.0
907,1.2,34.0,24,9.45,131,124,130,133,127,131,67,58,ON,OFF,ON,46,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,16,3.37,3.27,102,1,ON,OFF,0.0
905,1.2,33.6,24,9.32,131,124,130,133,127,131,80,58,ON,OFF,ON,46,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,16,3.42,3.28,102,1,ON,OFF,0.0
908,1.2,34.7,24,9.41,131,124,130,133,127,131,151,67,ON,OFF,ON,46,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,16,3.51,3.39,102,1,ON,OFF,0.0
940,2.0,35.1,34,10.43,130,128,128,133,129,130,471,93,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,18,3.68,3.69,102,1,ON,OFF,0.0
1048,2.0,34.3,35,10.69,130,128,128,134,129,131,719,209,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,18,3.46,3.62,102,1,ON,OFF,0.0
1110,2.0,32.1,36,10.48,130,128,128,132,129,130,861,875,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,18,3.14,3.23,102,1,ON,OFF,0.0
1110,2.0,30.6,36,10.84,130,125,128,132,127,130,746,888,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.10,3.07,102,1,ON,OFF,0.0
1086,2.0,30.6,36,10.51,130,125,130,132,127,131,280,830,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.05,2.99,102,1,ON,OFF,0.0
1096,2.0,31.8,36,10.65,130,125,130,132,127,131,120,813,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.14,3.04,102,1,ON,OFF,0.0
1091,2.0,31.8,36,10.33,130,125,130,132,127,131,169,657,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.19,3.08,102,1,ON,OFF,0.0
1072,2.0,31.8,36,10.59,130,125,128,132,127,130,702,453,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.19,3.13,102,1,ON,OFF,0.0
1066,2.0,31.0,35,10.38,130,125,128,134,127,131,595,293,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.14,3.10,102,1,ON,OFF,0.0
1087,2.0,31.8,36,10.35,130,125,128,132,127,130,582,604,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.20,3.14,102,1,ON,OFF,0.0
1094,2.0,31.0,36,10.38,130,125,128,132,127,130,777,852,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.11,3.08,102,1,ON,OFF,0.0
1081,2.0,31.4,36,10.56,130,125,128,132,127,130,737,808,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.11,3.08,102,1,ON,OFF,0.0
1100,2.0,31.4,36,10.42,130,125,128,132,127,130,595,768,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.11,3.04,102,1,ON,OFF,0.0
1103,2.0,31.0,36,10.46,130,125,130,131,127,130,209,821,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.14,3.02,102,1,ON,OFF,0.0
1074,2.0,32.1,36,10.97,130,125,128,130,127,129,493,790,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.25,3.07,102,1,ON,OFF,0.0
1071,2.0,31.8,36,10.52,130,125,130,133,127,131,178,218,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.30,3.19,102,1,ON,OFF,0.0
1114,2.0,32.1,36,10.20,130,125,128,133,127,130,693,200,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.10,3.11,102,1,ON,OFF,0.0
1105,2.0,31.8,36,10.60,130,125,128,131,127,129,773,697,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.13,3.10,102,1,ON,OFF,0.0
1063,2.0,31.4,36,10.97,130,125,128,131,127,129,613,804,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.17,3.05,102,1,ON,OFF,0.0
1073,2.0,31.8,35,10.44,130,125,128,131,127,129,528,679,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.16,3.10,102,1,ON,OFF,0.0
1099,2.0,31.8,36,10.38,130,125,127,133,127,130,679,284,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.07,3.07,102,1,ON,OFF,0.0
1088,2.0,31.4,36,10.45,130,125,127,133,127,130,604,133,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.11,3.13,102,1,ON,OFF,0.0
1070,2.0,31.8,36,10.48,130,125,129,133,127,131,173,160,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.22,3.19,102,1,ON,OFF,0.0
1066,2.0,31.8,35,10.53,130,125,129,131,127,130,240,524,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.19,3.08,102,1,ON,OFF,0.0
1105,2.0,31.4,36,10.25,130,125,127,131,127,129,693,755,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.08,3.04,102,1,ON,OFF,0.0
1074,2.0,31.0,36,10.38,130,125,127,131,127,129,697,693,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.08,3.05,102,1,ON,OFF,0.0
1049,2.0,31.8,35,10.63,130,125,127,133,127,130,417,258,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.08,3.05,102,1,ON,OFF,0.0
1083,2.0,31.4,35,10.31,130,125,129,133,127,131,244,98,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.08,3.16,102,1,ON,OFF,0.0
1087,2.0,31.8,36,10.44,130,125,129,133,127,131,231,204,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.17,3.13,102,1,ON,OFF,0.0
1083,2.0,31.8,36,10.55,130,125,129,131,127,130,213,595,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.14,3.05,102,1,ON,OFF,0.0
1075,2.0,31.4,36,10.53,130,125,129,131,127,130,142,675,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.13,3.02,102,1,ON,OFF,0.0
1089,2.0,31.8,36,10.73,130,125,129,131,127,130,178,679,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.22,3.11,102,1,ON,OFF,0.0
1091,2.0,31.4,36,10.65,130,125,129,131,127,130,169,462,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.23,3.20,102,1,ON,OFF,0.0
1065,2.0,31.8,36,10.52,130,125,127,131,127,129,710,844,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.13,3.08,102,1,ON,OFF,0.0
1100,2.0,31.4,36,10.66,130,125,127,131,127,129,728,795,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.10,3.08,102,1,ON,OFF,0.0
1116,2.0,31.0,36,10.75,130,125,127,131,127,129,746,852,ON,OFF,ON,47,650,105.8,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.08,3.05,102,1,ON,OFF,0.0
1089,2.0,31.4,36,10.84,130,125,127,130,127,128,591,786,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.08,3.05,102,1,ON,OFF,0.0
1081,2.0,31.0,36,10.56,130,125,129,130,127,129,124,804,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.16,3.04,102,1,ON,OFF,0.0
1110,2.0,31.0,36,10.84,130,125,129,130,127,129,93,617,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.20,3.07,102,1,ON,OFF,0.0
1114,2.0,31.0,36,10.58,130,125,127,130,127,128,475,635,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.17,3.05,102,1,ON,OFF,0.0
1102,2.0,31.0,36,10.90,130,125,127,129,127,128,790,617,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.08,3.04,102,1,ON,OFF,0.0
1073,2.0,31.4,35,10.78,130,125,127,129,127,128,577,551,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.11,3.05,102,1,ON,OFF,0.0
1113,2.0,31.8,36,10.79,130,125,129,131,127,130,360,311,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.23,3.11,102,1,ON,OFF,0.0
1121,2.0,31.0,36,10.36,130,125,127,129,127,128,639,626,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.14,2.99,102,1,ON,OFF,0.0
1081,2.0,31.0,36,11.02,130,125,127,129,127,128,737,702,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.07,3.02,102,1,ON,OFF,0.0
1091,2.0,31.8,36,10.48,130,125,129,129,127,129,266,475,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.13,3.04,102,1,ON,OFF,0.0
1122,2.0,31.4,36,10.87,130,125,129,131,127,130,408,360,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.19,3.05,102,1,ON,OFF,0.0
1119,2.0,31.8,36,10.70,130,125,127,131,127,129,582,120,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.14,3.11,102,1,ON,OFF,0.0
1098,2.0,31.4,36,10.70,130,125,129,131,127,130,200,266,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.07,3.04,102,1,ON,OFF,0.0
1105,2.0,31.4,36,10.53,130,125,129,129,127,129,231,444,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.14,2.99,102,1,ON,OFF,0.0
1102,2.0,31.8,36,10.90,130,125,129,131,127,130,315,182,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.14,3.02,102,1,ON,OFF,0.0
1105,2.0,31.4,36,10.67,130,125,127,131,127,129,573,75,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.14,3.13,102,1,ON,OFF,0.0
1078,2.0,31.4,36,10.44,130,125,127,131,127,129,582,142,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.07,3.02,102,1,ON,OFF,0.0
1098,2.0,31.8,36,10.86,130,125,129,131,127,130,142,164,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.16,3.05,102,1,ON,OFF,0.0
1098,2.0,31.4,36,11.11,130,125,129,131,127,130,155,111,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.23,3.10,102,1,ON,OFF,0.0
1065,2.0,32.1,36,10.38,130,125,129,131,127,130,182,93,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.22,3.10,102,1,ON,OFF,0.0
1091,2.0,31.4,36,10.53,130,125,127,132,127,129,693,155,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.13,3.16,102,1,ON,OFF,0.0
1091,2.0,31.8,36,10.51,130,125,127,130,127,128,666,519,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.05,3.04,102,1,ON,OFF,0.0
1110,2.0,31.4,36,10.87,130,125,127,130,127,128,573,830,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.08,2.99,102,1,ON,OFF,0.0
1107,2.0,31.0,36,10.52,130,125,129,130,127,129,209,821,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.14,3.04,102,1,ON,OFF,0.0
1094,2.0,31.0,36,10.63,130,125,129,130,127,129,164,826,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.13,3.02,102,1,ON,OFF,0.0
1089,2.0,31.8,36,10.80,130,125,129,130,127,129,253,737,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.16,3.02,102,1,ON,OFF,0.0
1111,2.0,31.0,36,10.96,130,125,127,130,127,128,515,759,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.10,3.05,102,1,ON,OFF,0.0
1100,2.0,31.8,36,10.84,130,125,127,129,127,128,475,790,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.14,3.11,102,1,ON,OFF,0.0
1093,2.0,31.8,36,10.55,130,125,127,129,127,128,573,839,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.14,3.05,102,1,ON,OFF,0.0
1099,2.0,31.0,36,10.63,130,125,127,129,127,128,697,786,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.08,3.02,102,1,ON,OFF,0.0
1117,2.0,31.4,36,10.90,130,125,127,128,127,127,635,768,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.13,3.05,102,1,ON,OFF,0.0
1098,2.0,31.8,36,10.65,130,125,127,127,127,127,511,568,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.11,3.02,102,1,ON,OFF,0.0
1099,2.0,31.8,36,10.52,130,125,129,128,127,128,275,688,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.19,3.04,102,1,ON,OFF,0.0
1119,2.0,31.0,36,10.69,130,125,127,127,127,127,484,746,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.07,2.98,102,1,ON,OFF,0.0
1109,2.0,31.8,36,10.60,130,125,127,127,127,127,582,400,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.08,2.96,102,1,ON,OFF,0.0
1096,2.0,31.4,36,10.67,130,125,129,130,127,129,342,293,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.23,3.10,102,1,ON,OFF,0.0
1099,2.0,31.4,36,11.05,130,125,127,130,127,128,471,351,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.22,3.10,102,1,ON,OFF,0.0
1102,2.0,30.6,36,10.78,130,125,127,128,127,127,542,559,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.07,2.99,102,1,ON,OFF,0.0
1110,2.0,31.4,36,10.83,130,125,127,130,127,128,444,346,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.08,2.99,102,1,ON,OFF,0.0
1109,2.0,31.4,36,11.02,130,125,127,130,127,128,564,222,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.22,3.10,102,1,ON,OFF,0.0
1113,2.0,31.0,36,10.92,130,125,127,128,127,127,759,715,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.10,3.02,102,1,ON,OFF,0.0
1099,2.0,31.0,36,10.80,130,125,127,128,127,127,697,804,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.11,3.04,102,1,ON,OFF,0.0
1107,2.0,31.0,36,10.63,130,125,127,128,127,127,639,790,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.07,2.99,102,1,ON,OFF,0.0
1110,2.0,31.4,36,10.75,130,125,127,130,127,128,684,373,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.14,3.08,102,1,ON,OFF,0.0
1115,2.0,31.4,36,10.70,130,125,126,128,127,127,768,670,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.07,3.04,102,1,ON,OFF,0.0
1087,2.0,31.0,36,10.79,130,125,126,130,127,128,591,289,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.08,3.04,102,1,ON,OFF,0.0
1103,2.0,31.0,36,10.53,130,125,126,130,127,128,448,209,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.11,3.08,102,1,ON,OFF,0.0
1100,2.0,31.4,36,10.88,130,125,128,128,127,128,355,480,ON,OFF,ON,47,650,107.2,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.17,3.05,102,1,ON,OFF,0.0
1074,2.0,32.1,36,10.63,130,125,128,128,127,128,266,684,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.17,3.02,102,1,ON,OFF,0.0
1084,2.0,31.8,36,10.72,130,125,128,128,127,128,155,448,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.23,3.10,102,1,ON,OFF,0.0
1128,2.0,31.8,36,10.45,130,125,126,128,127,127,728,546,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.04,3.05,102,1,ON,OFF,0.0
1113,2.0,31.4,36,10.67,130,125,126,128,127,127,759,546,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,17,3.05,3.01,102,1,ON,OFF,0.0
1091,2.0,31.0,36,10.70,130,125,128,128,127,128,382,715,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.10,3.02,102,1,ON,OFF,0.0
1098,2.0,31.0,36,10.65,130,125,128,128,127,128,133,519,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.14,3.01,102,1,ON,OFF,0.0
1102,2.0,31.8,36,10.70,130,125,128,129,127,128,133,280,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.17,3.04,102,1,ON,OFF,0.0
1106,2.0,31.0,36,10.63,130,125,126,129,127,127,657,204,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.20,3.05,102,1,ON,OFF,0.0
1098,2.0,31.0,36,10.89,130,125,126,129,127,127,808,369,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.08,3.04,102,1,ON,OFF,0.0
1081,2.0,31.0,36,10.82,130,125,126,127,127,126,604,577,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.07,2.99,102,1,ON,OFF,0.0
1108,2.0,31.0,36,10.58,130,125,128,127,127,127,275,719,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.14,2.99,102,1,ON,OFF,0.0
1098,2.0,31.4,36,10.41,130,125,126,127,127,126,710,781,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.04,2.98,102,1,ON,OFF,0.0
1084,2.0,31.0,36,10.82,130,125,126,127,127,126,493,768,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.07,3.01,102,1,ON,OFF,0.0
1081,2.0,31.4,36,10.70,130,125,126,128,127,127,404,222,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.17,3.05,102,1,ON,OFF,0.0
1108,2.0,31.4,36,10.31,130,125,126,128,127,127,542,204,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.20,3.07,102,1,ON,OFF,0.0
1105,2.0,30.6,36,10.31,130,125,126,126,127,126,431,591,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.05,2.98,102,1,ON,OFF,0.0
1070,2.0,30.6,36,10.15,130,125,126,126,127,126,666,781,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,3.02,2.93,102,1,ON,OFF,0.0
1064,1.2,31.0,35,10.07,130,125,126,126,127,126,702,546,ON,OFF,ON,47,650,108.5,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,17,2.99,2.90,102,1,ON,OFF,0.0
990,0.0,28.1,27,7.23,131,124,126,128,127,127,813,377,ON,OFF,ON,46,650,108.5,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,16,2.56,2.35,102,1,ON,OFF,0.0
847,0.0,28.4,25,6.63,131,124,126,128,127,127,817,164,ON,OFF,ON,46,650,108.5,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,16,2.32,2.27,102,1,ON,OFF,0.0
663,0.0,31.8,26,6.48,131,124,125,128,127,126,755,75,ON,OFF,ON,46,650,108.5,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,16,2.72,2.67,102,1,ON,OFF,0.0
603,0.0,34.7,29,6.77,131,124,125,128,127,126,679,75,ON,OFF,ON,46,650,108.5,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,16,3.22,3.19,102,1,ON,OFF,0.0
588,0.0,37.7,29,6.76,131,124,127,128,127,127,249,80,ON,OFF,ON,46,650,108.5,185.4,0,9059,0,12.3,ON,ON,OFF,OFF,ON,16,3.56,3.45,102,1,ON,OFF,0.0
628,0.0,38.4,28,6.75,131,124,125,128,127,126,635,258,ON,OFF,ON,46,650,108.5,185.4,0,9059,0,12.1,ON,ON,OFF,OFF,ON,16,3.60,3.51,102,1,ON,OFF,0.0
677,0.0,36.9,26,6.62,131,124,125,126,127,125,848,852,ON,OFF,ON,46,650,108.5,185.4,0,9059,0,12.2,ON,ON,OFF,OFF,ON,16,3.25,3.19,102,1,ON,OFF,0.0
